,latitude,longitude,category
11929,39.5,-118.5,[Birds]
11930,39.5,-118.5,[Birds]
11931,39.5,-118.5,[Birds]
11932,39.5,-118.5,[Birds]
11933,39.5,-118.5,[Birds]
11934,39.5,-118.5,[Birds]
11935,39.5,-118.5,[Birds]
11936,39.5,-118.5,[Birds]
11937,39.5,-118.5,[Birds]
11938,39.5,-118.5,[Birds]
11939,39.5,-118.5,[Birds]
11940,39.5,-118.5,[Birds]
11941,39.5,-118.5,[Birds]
11942,39.5,-118.5,[Birds]
11943,39.5,-118.5,[Birds]
11944,39.5,-118.5,[Birds]
11945,39.5,-118.5,[Birds]
11946,39.5,-118.5,[Birds]
11947,39.5,-118.5,[Birds]
11948,39.5,-118.5,[Birds]
11949,39.5,-118.5,[Birds]
11950,39.5,-118.5,[Birds]
11951,39.5,-118.5,[Birds]
11952,39.5,-118.5,[Birds]
11953,39.5,-118.5,[Birds]
11954,39.583333,-118.466667,[Birds]
11955,39.583333,-118.466667,[Birds]
11956,39.583333,-118.466667,[Birds]
11957,39.583333,-118.466667,[Birds]
11958,39.583333,-118.466667,[Birds]
11959,39.583333,-118.466667,[Birds]
11960,39.583333,-118.466667,[Birds]
11961,39.583333,-118.466667,[Birds]
11962,39.583333,-118.466667,[Birds]
11963,39.583333,-118.466667,[Birds]
11964,39.583333,-118.516667,[Birds]
11965,39.583333,-118.516667,[Birds]
11966,39.583333,-118.516667,[Birds]
11967,39.583333,-118.516667,[Birds]
11968,39.533333,-118.5,[Birds]
11969,39.533333,-118.5,[Birds]
11970,39.533333,-118.5,[Birds]
11971,39.533333,-118.5,[Birds]
11972,39.533333,-118.5,[Birds]
11973,39.533333,-118.5,[Birds]
11974,39.533333,-118.5,[Birds]
11975,39.533333,-118.5,[Birds]
11976,39.533333,-118.5,[Birds]
11977,39.533333,-118.5,[Birds]
11978,39.533333,-118.5,[Birds]
11979,39.533333,-118.5,[Birds]
11980,39.533333,-118.5,[Birds]
11981,39.533333,-118.5,[Birds]
11982,39.533333,-118.5,[Birds]
11983,39.533333,-118.5,[Birds]
11984,39.533333,-118.5,[Birds]
11985,39.533333,-118.5,[Birds]
11986,39.533333,-118.5,[Birds]
11987,39.533333,-118.5,[Birds]
11988,39.533333,-118.5,[Birds]
11989,39.533333,-118.5,[Birds]
11990,39.533333,-118.5,[Birds]
11991,39.533333,-118.5,[Birds]
11992,39.533333,-118.5,[Birds]
11993,39.533333,-118.5,[Birds]
11994,39.533333,-118.5,[Birds]
11995,39.533333,-118.5,[Birds]
11996,39.533333,-118.5,[Birds]
11997,39.533333,-118.5,[Birds]
11998,39.533333,-118.5,[Birds]
11999,39.533333,-118.5,[Birds]
12000,39.533333,-118.5,[Birds]
12001,39.616667,-118.433333,[Birds]
12002,39.616667,-118.433333,[Birds]
12003,39.616667,-118.433333,[Birds]
12004,39.616667,-118.433333,[Birds]
12005,39.616667,-118.433333,[Birds]
12006,39.616667,-118.433333,[Birds]
12007,39.616667,-118.433333,[Birds]
12008,39.616667,-118.433333,[Birds]
12009,39.616667,-118.433333,[Birds]
12010,39.616667,-118.433333,[Birds]
12011,39.616667,-118.433333,[Birds]
12012,39.616667,-118.433333,[Birds]
12013,39.616667,-118.433333,[Birds]
12014,39.616667,-118.433333,[Birds]
12015,39.616667,-118.433333,[Birds]
12016,39.616667,-118.433333,[Birds]
12017,39.616667,-118.433333,[Birds]
12018,39.533333,-118.5,[Birds]
12019,39.533333,-118.5,[Birds]
12020,39.533333,-118.5,[Birds]
12021,39.583333,-118.466667,[Birds]
12022,39.583333,-118.466667,[Birds]
12023,39.583333,-118.466667,[Birds]
12024,39.583333,-118.466667,[Birds]
12025,39.583333,-118.466667,[Birds]
12026,39.583333,-118.466667,[Birds]
12027,39.583333,-118.466667,[Birds]
12028,39.583333,-118.466667,[Birds]
12029,39.583333,-118.466667,[Birds]
12030,39.583333,-118.466667,[Birds]
12031,39.583333,-118.466667,[Birds]
12032,39.583333,-118.466667,[Birds]
12033,39.616667,-118.433333,[Birds]
12034,39.616667,-118.433333,[Birds]
12035,39.616667,-118.433333,[Birds]
12036,39.583333,-118.516667,[Birds]
12037,39.583333,-118.516667,[Birds]
12038,39.583333,-118.516667,[Birds]
12039,39.583333,-118.516667,[Birds]
12040,39.583333,-118.516667,[Birds]
12041,39.583333,-118.516667,[Birds]
12042,39.583333,-118.516667,[Birds]
12043,39.583333,-118.516667,[Birds]
12044,39.583333,-118.516667,[Birds]
12045,39.583333,-118.516667,[Birds]
12046,39.583333,-118.516667,[Birds]
12047,39.583333,-118.516667,[Birds]
12048,39.583333,-118.516667,[Birds]
12049,39.583333,-118.516667,[Birds]
12050,39.583333,-118.516667,[Birds]
12051,39.583333,-118.466667,[Birds]
12052,39.583333,-118.466667,[Birds]
12053,39.583333,-118.466667,[Birds]
12054,39.583333,-118.466667,[Birds]
12055,39.583333,-118.466667,[Birds]
12056,39.583333,-118.466667,[Birds]
12057,39.583333,-118.466667,[Birds]
12058,39.583333,-118.466667,[Birds]
12059,39.583333,-118.466667,[Birds]
12060,39.583333,-118.466667,[Birds]
12061,39.583333,-118.466667,[Birds]
12062,39.583333,-118.466667,[Birds]
12063,39.583333,-118.466667,[Birds]
12064,39.583333,-118.466667,[Birds]
12065,39.583333,-118.466667,[Birds]
12066,39.583333,-118.466667,[Birds]
12067,39.583333,-118.466667,[Birds]
12068,39.583333,-118.466667,[Birds]
12069,39.583333,-118.466667,[Birds]
12070,39.583333,-118.466667,[Birds]
12071,39.583333,-118.466667,[Birds]
12072,39.583333,-118.466667,[Birds]
12073,39.583333,-118.466667,[Birds]
12074,39.583333,-118.466667,[Birds]
12075,39.583333,-118.466667,[Birds]
12076,39.583333,-118.466667,[Birds]
12077,39.583333,-118.466667,[Birds]
12078,39.583333,-118.466667,[Birds]
12079,39.583333,-118.466667,[Birds]
12080,39.583333,-118.466667,[Birds]
12081,39.583333,-118.466667,[Birds]
12082,39.583333,-118.466667,[Birds]
12083,39.583333,-118.466667,[Birds]
12084,39.583333,-118.466667,[Birds]
12085,39.583333,-118.466667,[Birds]
12086,39.583333,-118.466667,[Birds]
12087,39.5,-118.5,[Birds]
12088,39.5,-118.5,[Birds]
12089,39.5,-118.5,[Birds]
12090,39.5,-118.5,[Birds]
12091,39.5,-118.5,[Birds]
12092,39.5,-118.5,[Birds]
12093,39.5,-118.5,[Birds]
12094,39.5,-118.5,[Birds]
12095,39.5,-118.5,[Birds]
12096,39.5,-118.5,[Birds]
12097,39.5,-118.5,[Birds]
12098,39.5,-118.5,[Birds]
12099,39.5,-118.5,[Birds]
12100,39.5,-118.5,[Birds]
12101,39.5,-118.5,[Birds]
12102,39.5,-118.5,[Birds]
12103,39.5,-118.5,[Birds]
12104,39.5,-118.5,[Birds]
12105,39.5,-118.5,[Birds]
12106,39.5,-118.5,[Birds]
12107,39.5,-118.5,[Birds]
12108,39.5,-118.5,[Birds]
12109,39.5,-118.5,[Birds]
12110,39.5,-118.5,[Birds]
12111,39.5,-118.5,[Birds]
12112,39.5,-118.5,[Birds]
12113,39.5,-118.5,[Birds]
12114,39.5,-118.5,[Birds]
12115,39.5,-118.5,[Birds]
12116,39.5,-118.5,[Birds]
12117,39.5,-118.5,[Birds]
12118,39.5,-118.5,[Birds]
12119,39.5,-118.5,[Birds]
12120,39.5,-118.5,[Birds]
12121,39.5,-118.5,[Birds]
12122,39.5,-118.5,[Birds]
12123,39.5,-118.5,[Birds]
12124,39.5,-118.5,[Birds]
12125,39.5,-118.5,[Birds]
12126,39.5,-118.5,[Birds]
12127,39.5,-118.5,[Birds]
12128,39.5,-118.5,[Birds]
12129,39.5,-118.5,[Birds]
12130,39.5,-118.5,[Birds]
12131,39.5,-118.5,[Birds]
12132,39.583333,-118.516667,[Birds]
12133,39.583333,-118.516667,[Birds]
12134,39.583333,-118.516667,[Birds]
12135,39.583333,-118.516667,[Birds]
12136,39.583333,-118.516667,[Birds]
12137,39.583333,-118.516667,[Birds]
12138,39.583333,-118.516667,[Birds]
12139,39.583333,-118.516667,[Birds]
12140,39.583333,-118.516667,[Birds]
12141,39.583333,-118.516667,[Birds]
12142,39.583333,-118.516667,[Birds]
12143,39.583333,-118.516667,[Birds]
12144,39.583333,-118.516667,[Birds]
12145,39.583333,-118.516667,[Birds]
12146,39.583333,-118.516667,[Birds]
12147,39.583333,-118.516667,[Birds]
12148,39.583333,-118.516667,[Birds]
12149,39.583333,-118.516667,[Birds]
12150,39.583333,-118.516667,[Birds]
12151,39.583333,-118.516667,[Birds]
12152,39.583333,-118.516667,[Birds]
12153,39.583333,-118.516667,[Birds]
12154,39.583333,-118.516667,[Birds]
12155,39.583333,-118.516667,[Birds]
12156,39.583333,-118.516667,[Birds]
12157,39.583333,-118.516667,[Birds]
12158,39.583333,-118.516667,[Birds]
12159,39.583333,-118.516667,[Birds]
12160,39.583333,-118.516667,[Birds]
12161,39.583333,-118.516667,[Birds]
12162,39.583333,-118.516667,[Birds]
12163,39.583333,-118.516667,[Birds]
12164,39.583333,-118.516667,[Birds]
12165,39.583333,-118.516667,[Birds]
12166,39.583333,-118.516667,[Birds]
12167,39.583333,-118.516667,[Birds]
12168,39.616667,-118.433333,[Birds]
12169,39.616667,-118.433333,[Birds]
12170,39.616667,-118.433333,[Birds]
12171,39.616667,-118.433333,[Birds]
12172,39.616667,-118.433333,[Birds]
12173,39.616667,-118.433333,[Birds]
12174,39.616667,-118.433333,[Birds]
12175,39.616667,-118.433333,[Birds]
12176,39.616667,-118.433333,[Birds]
12177,39.616667,-118.433333,[Birds]
12178,39.616667,-118.433333,[Birds]
12179,39.616667,-118.433333,[Birds]
12180,39.616667,-118.433333,[Birds]
12181,39.616667,-118.433333,[Birds]
12182,39.616667,-118.433333,[Birds]
12183,39.616667,-118.433333,[Birds]
12184,39.616667,-118.433333,[Birds]
12185,39.616667,-118.433333,[Birds]
12186,39.616667,-118.433333,[Birds]
12187,39.616667,-118.433333,[Birds]
12188,39.533333,-118.5,[Birds]
12189,39.533333,-118.5,[Birds]
12190,39.533333,-118.5,[Birds]
12191,39.533333,-118.5,[Birds]
12192,39.533333,-118.5,[Birds]
12193,39.533333,-118.5,[Birds]
12194,39.533333,-118.5,[Birds]
12195,39.533333,-118.5,[Birds]
12196,39.533333,-118.5,[Birds]
12197,39.533333,-118.5,[Birds]
12198,39.533333,-118.5,[Birds]
12199,39.533333,-118.5,[Birds]
12200,39.533333,-118.5,[Birds]
12201,39.533333,-118.5,[Birds]
12202,39.533333,-118.5,[Birds]
12203,39.533333,-118.5,[Birds]
12204,39.533333,-118.5,[Birds]
12205,39.533333,-118.5,[Birds]
12206,39.533333,-118.5,[Birds]
12207,39.533333,-118.5,[Birds]
12208,39.533333,-118.5,[Birds]
12209,39.533333,-118.5,[Birds]
12210,39.533333,-118.5,[Birds]
12211,39.533333,-118.5,[Birds]
12212,39.533333,-118.5,[Birds]
12213,39.533333,-118.5,[Birds]
12214,39.533333,-118.5,[Birds]
12215,39.533333,-118.5,[Birds]
12216,39.533333,-118.5,[Birds]
12217,39.533333,-118.5,[Birds]
12218,39.533333,-118.5,[Birds]
12219,39.533333,-118.5,[Birds]
12220,39.533333,-118.5,[Birds]
12221,39.533333,-118.5,[Birds]
12222,39.533333,-118.5,[Birds]
