,latitude,longitude,category
93,39.11666667,-119.1,[Insects]
94,39.11666667,-119.1,[Insects]
95,39.11666667,-119.1,[Insects]
96,39.11666667,-119.1,[Insects]
97,39.11666667,-119.1,[Insects]
98,39.11666667,-119.1,[Insects]
99,39.11666667,-119.1,[Insects]
100,39.11666667,-119.1,[Insects]
101,39.11666667,-119.1,[Insects]
102,39.11666667,-119.1,[Insects]
103,39.11666667,-119.1,[Insects]
104,39.11666667,-119.1,[Insects]
105,39.11666667,-119.1,[Insects]
106,39.11666667,-119.1,[Insects]
107,39.11666667,-119.1,[Insects]
108,39.11666667,-119.1,[Insects]
109,39.11666667,-119.1,[Insects]
110,39.11666667,-119.1,[Insects]
111,39.11666667,-119.1,[Insects]
112,39.11666667,-119.1,[Insects]
113,39.11666667,-119.1,[Insects]
114,39.11666667,-119.1,[Insects]
115,39.11666667,-119.1,[Insects]
116,39.11666667,-119.1,[Insects]
117,39.11666667,-119.1,[Insects]
118,39.11666667,-119.1,[Insects]
119,39.11666667,-119.1,[Insects]
120,39.11666667,-119.1,[Insects]
121,39.11666667,-119.1,[Insects]
122,39.11666667,-119.1,[Insects]
123,39.11666667,-119.1,[Insects]
124,39.11666667,-119.1,[Insects]
125,39.11666667,-119.1,[Insects]
126,39.11666667,-119.1,[Insects]
127,39.11666667,-119.1,[Insects]
128,39.11666667,-119.1,[Insects]
129,39.11666667,-119.1,[Insects]
130,39.11666667,-119.1,[Insects]
131,39.11666667,-119.1,[Insects]
132,39.11666667,-119.1,[Insects]
133,39.11666667,-119.1,[Insects]
134,39.11666667,-119.1,[Insects]
135,39.11666667,-119.1,[Insects]
136,39.11666667,-119.1,[Insects]
137,39.11666667,-119.1,[Insects]
138,39.11666667,-119.1,[Insects]
139,39.11666667,-119.1,[Insects]
140,39.11666667,-119.1,[Insects]
141,39.11666667,-119.1,[Insects]
142,39.11666667,-119.1,[Insects]
143,39.11666667,-119.1,[Insects]
144,39.11666667,-119.1,[Insects]
145,39.11666667,-119.1,[Insects]
146,39.11666667,-119.1,[Insects]
147,39.11666667,-119.1,[Insects]
148,39.11666667,-119.1,[Insects]
149,39.11666667,-119.1,[Insects]
150,39.11666667,-119.1,[Insects]
151,39.11666667,-119.1,[Insects]
152,39.11666667,-119.1,[Insects]
153,39.11666667,-119.0833333,[Insects]
154,39.11666667,-119.0833333,[Insects]
155,39.11666667,-119.0833333,[Insects]
156,39.11666667,-119.0833333,[Insects]
157,39.11666667,-119.0833333,[Insects]
158,39.11666667,-119.0833333,[Insects]
159,39.11666667,-119.0833333,[Insects]
160,39.11666667,-119.0833333,[Insects]
161,39.11666667,-119.0833333,[Insects]
162,39.11666667,-119.0833333,[Insects]
163,39.11666667,-119.0833333,[Insects]
164,39.11666667,-119.0833333,[Insects]
165,39.11666667,-119.0833333,[Insects]
166,39.11666667,-119.0833333,[Insects]
167,39.11666667,-119.0833333,[Insects]
168,39.11666667,-119.0833333,[Insects]
169,39.11666667,-119.0833333,[Insects]
170,39.11666667,-119.0833333,[Insects]
171,39.11666667,-119.0833333,[Insects]
172,39.11666667,-119.0833333,[Insects]
173,39.11666667,-119.0833333,[Insects]
174,39.11666667,-119.0833333,[Insects]
175,39.11666667,-119.0833333,[Insects]
176,39.11666667,-119.0833333,[Insects]
177,39.11666667,-119.0833333,[Insects]
178,39.11666667,-119.0833333,[Insects]
179,39.11666667,-119.0833333,[Insects]
180,39.11666667,-119.0833333,[Insects]
181,39.11666667,-119.0833333,[Insects]
182,39.11666667,-119.0833333,[Insects]
183,39.11666667,-119.0833333,[Insects]
184,39.11666667,-119.0833333,[Insects]
185,39.11666667,-119.0833333,[Insects]
186,39.11666667,-119.0833333,[Insects]
187,39.11666667,-119.0833333,[Insects]
188,39.11666667,-119.0833333,[Insects]
189,39.11666667,-119.0833333,[Insects]
190,39.11666667,-119.0833333,[Insects]
191,39.11666667,-119.0833333,[Insects]
192,39.11666667,-119.0833333,[Insects]
193,39.11666667,-119.0833333,[Insects]
194,39.11666667,-119.0833333,[Insects]
195,39.11666667,-119.0833333,[Insects]
196,39.11666667,-119.0833333,[Insects]
197,39.11666667,-119.0833333,[Insects]
198,39.11666667,-119.0833333,[Insects]
199,39.11666667,-119.0833333,[Insects]
200,39.11666667,-119.0833333,[Insects]
201,39.11666667,-119.0833333,[Insects]
202,39.11666667,-119.0833333,[Insects]
203,39.11666667,-119.0833333,[Insects]
204,39.11666667,-119.0833333,[Insects]
205,39.11666667,-119.0833333,[Insects]
206,39.11666667,-119.0833333,[Insects]
207,39.11666667,-119.0833333,[Insects]
208,39.11666667,-119.0833333,[Insects]
209,39.11666667,-119.0833333,[Insects]
210,39.11666667,-119.0833333,[Insects]
211,39.11666667,-119.0833333,[Insects]
212,39.11666667,-119.0833333,[Insects]
213,39.08333333,-119.1166667,[Insects]
214,39.08333333,-119.1166667,[Insects]
215,39.08333333,-119.1166667,[Insects]
216,39.08333333,-119.1166667,[Insects]
217,39.08333333,-119.1166667,[Insects]
218,39.08333333,-119.1166667,[Insects]
219,39.08333333,-119.1166667,[Insects]
220,39.08333333,-119.1166667,[Insects]
221,39.08333333,-119.1166667,[Insects]
222,39.08333333,-119.1166667,[Insects]
223,39.08333333,-119.1166667,[Insects]
224,39.08333333,-119.1166667,[Insects]
225,39.08333333,-119.1166667,[Insects]
226,39.08333333,-119.1166667,[Insects]
227,39.08333333,-119.1166667,[Insects]
228,39.08333333,-119.1166667,[Insects]
229,39.08333333,-119.1166667,[Insects]
230,39.08333333,-119.1166667,[Insects]
231,39.08333333,-119.1166667,[Insects]
232,39.08333333,-119.1166667,[Insects]
233,39.08333333,-119.1166667,[Insects]
234,39.08333333,-119.1166667,[Insects]
235,39.08333333,-119.1166667,[Insects]
236,39.08333333,-119.1166667,[Insects]
237,39.08333333,-119.1166667,[Insects]
238,39.08333333,-119.1166667,[Insects]
239,39.08333333,-119.1166667,[Insects]
240,39.08333333,-119.1166667,[Insects]
241,39.08333333,-119.1166667,[Insects]
242,39.08333333,-119.1166667,[Insects]
243,39.08333333,-119.1166667,[Insects]
244,39.08333333,-119.1166667,[Insects]
245,39.08333333,-119.1166667,[Insects]
246,39.08333333,-119.1166667,[Insects]
247,39.08333333,-119.1166667,[Insects]
248,39.08333333,-119.1166667,[Insects]
249,39.08333333,-119.1166667,[Insects]
250,39.08333333,-119.1166667,[Insects]
251,39.08333333,-119.1166667,[Insects]
252,39.08333333,-119.1166667,[Insects]
253,39.08333333,-119.1166667,[Insects]
254,39.08333333,-119.1166667,[Insects]
255,39.08333333,-119.1166667,[Insects]
256,39.08333333,-119.1166667,[Insects]
257,39.08333333,-119.1166667,[Insects]
258,39.08333333,-119.1166667,[Insects]
259,39.08333333,-119.1166667,[Insects]
260,39.08333333,-119.1166667,[Insects]
261,39.08333333,-119.1166667,[Insects]
262,39.08333333,-119.1166667,[Insects]
263,39.08333333,-119.1166667,[Insects]
264,39.08333333,-119.1166667,[Insects]
265,39.08333333,-119.1166667,[Insects]
266,39.08333333,-119.1166667,[Insects]
267,39.08333333,-119.1166667,[Insects]
268,39.08333333,-119.1166667,[Insects]
269,39.08333333,-119.1166667,[Insects]
270,39.08333333,-119.1166667,[Insects]
271,39.08333333,-119.1166667,[Insects]
272,39.08333333,-119.1166667,[Insects]
273,39.11666667,-119.1333333,[Insects]
274,39.11666667,-119.1333333,[Insects]
275,39.11666667,-119.1333333,[Insects]
276,39.11666667,-119.1333333,[Insects]
277,39.11666667,-119.1333333,[Insects]
278,39.11666667,-119.1333333,[Insects]
279,39.11666667,-119.1333333,[Insects]
280,39.11666667,-119.1333333,[Insects]
281,39.11666667,-119.1333333,[Insects]
282,39.11666667,-119.1333333,[Insects]
283,39.11666667,-119.1333333,[Insects]
284,39.11666667,-119.1333333,[Insects]
285,39.11666667,-119.1333333,[Insects]
286,39.11666667,-119.1333333,[Insects]
287,39.11666667,-119.1333333,[Insects]
288,39.11666667,-119.1333333,[Insects]
289,39.11666667,-119.1333333,[Insects]
290,39.11666667,-119.1333333,[Insects]
291,39.11666667,-119.1333333,[Insects]
292,39.11666667,-119.1333333,[Insects]
293,39.11666667,-119.1333333,[Insects]
294,39.11666667,-119.1333333,[Insects]
295,39.11666667,-119.1333333,[Insects]
296,39.11666667,-119.1333333,[Insects]
297,39.11666667,-119.1333333,[Insects]
298,39.11666667,-119.1333333,[Insects]
299,39.11666667,-119.1333333,[Insects]
300,39.11666667,-119.1333333,[Insects]
301,39.11666667,-119.1333333,[Insects]
302,39.11666667,-119.1333333,[Insects]
303,39.11666667,-119.1333333,[Insects]
304,39.11666667,-119.1333333,[Insects]
305,39.11666667,-119.1333333,[Insects]
306,39.11666667,-119.1333333,[Insects]
307,39.11666667,-119.1333333,[Insects]
308,39.11666667,-119.1333333,[Insects]
309,39.11666667,-119.1333333,[Insects]
310,39.11666667,-119.1333333,[Insects]
311,39.11666667,-119.1333333,[Insects]
312,39.11666667,-119.1333333,[Insects]
313,37.231111,-120.898056,[Insects]
314,37.231111,-120.898056,[Insects]
315,37.231111,-120.898056,[Insects]
316,37.263056,-120.904722,[Insects]
317,37.263056,-120.904722,[Insects]
318,37.263056,-120.904722,[Insects]
319,37.276111,-120.920833,[Insects]
320,37.276111,-120.920833,[Insects]
321,37.276111,-120.920833,[Insects]
322,37.276111,-120.920833,[Insects]
323,37.276111,-120.920833,[Insects]
324,37.276111,-120.920833,[Insects]
325,37.231111,-120.898056,[Insects]
326,37.231111,-120.898056,[Insects]
327,37.231111,-120.898056,[Insects]
328,37.256944,-120.906944,[Insects]
329,37.256944,-120.906944,[Insects]
330,37.256944,-120.906944,[Insects]
331,37.256944,-120.906944,[Insects]
332,37.256944,-120.906944,[Insects]
333,37.256944,-120.906944,[Insects]
334,37.256944,-120.906944,[Insects]
335,37.256944,-120.906944,[Insects]
336,37.256944,-120.906944,[Insects]
